asserted_class,control,core_accepted,failure_reasons,gate_status,hard_gates_passed,identity_passed,identity_prediction,identity_probability,seed,source_class,source_file
lead_screw_anomaly,wrong_label,False,soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,1413,base_imbalance,3_5
base_imbalance,real_true_label,True,,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,True,base_imbalance,1.0,1414,base_imbalance,3_5
normal_machining,wrong_label,False,soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,1414,base_imbalance,3_5
lead_screw_anomaly,wrong_label,False,soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,1414,base_imbalance,3_5
base_imbalance,real_true_label,True,,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,True,base_imbalance,1.0,1415,base_imbalance,3_5
normal_machining,wrong_label,False,soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,1415,base_imbalance,3_5
lead_screw_anomaly,wrong_label,False,soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,1415,base_imbalance,3_5
base_imbalance,real_true_label,True,,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,True,base_imbalance,1.0,1416,base_imbalance,3_5
normal_machining,wrong_label,False,soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,1416,base_imbalance,3_5
lead_screw_anomaly,wrong_label,False,soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,1416,base_imbalance,3_5
base_imbalance,real_true_label,True,,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,True,base_imbalance,1.0,1417,base_imbalance,3_5
normal_machining,wrong_label,False,soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,1417,base_imbalance,3_5
lead_screw_anomaly,wrong_label,False,soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,1417,base_imbalance,3_5
base_imbalance,real_true_label,True,,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,True,base_imbalance,1.0,1418,base_imbalance,3_5
normal_machining,wrong_label,False,soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,1418,base_imbalance,3_5
lead_screw_anomaly,wrong_label,False,soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,1418,base_imbalance,3_5
base_imbalance,real_true_label,True,,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,True,base_imbalance,1.0,1419,base_imbalance,3_5
normal_machining,wrong_label,False,stats_union|soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":false}",False,False,not_evaluated_after_hard_gate_failure,0.0,1419,base_imbalance,3_5
lead_screw_anomaly,wrong_label,False,soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,1419,base_imbalance,3_5
base_imbalance,real_true_label,True,,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,True,base_imbalance,1.0,1420,base_imbalance,3_5
normal_machining,wrong_label,False,soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,1420,base_imbalance,3_5
lead_screw_anomaly,wrong_label,False,soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,1420,base_imbalance,3_5
base_imbalance,real_true_label,True,,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,True,base_imbalance,1.0,1421,base_imbalance,3_5
normal_machining,wrong_label,False,soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,1421,base_imbalance,3_5
lead_screw_anomaly,wrong_label,False,soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,1421,base_imbalance,3_5
base_imbalance,real_true_label,True,,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,True,base_imbalance,1.0,1422,base_imbalance,3_5
normal_machining,wrong_label,False,soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,1422,base_imbalance,3_5
lead_screw_anomaly,wrong_label,False,soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,1422,base_imbalance,3_5
base_imbalance,real_true_label,True,,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,True,base_imbalance,1.0,1423,base_imbalance,3_5
normal_machining,wrong_label,False,soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,1423,base_imbalance,3_5
lead_screw_anomaly,wrong_label,False,soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,1423,base_imbalance,3_5
base_imbalance,real_true_label,True,,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,True,base_imbalance,1.0,1424,base_imbalance,3_5
normal_machining,wrong_label,False,soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,1424,base_imbalance,3_5
lead_screw_anomaly,wrong_label,False,soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,1424,base_imbalance,3_5
base_imbalance,real_true_label,True,,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,True,base_imbalance,1.0,1425,base_imbalance,3_5
normal_machining,wrong_label,False,soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,1425,base_imbalance,3_5
lead_screw_anomaly,wrong_label,False,soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,1425,base_imbalance,3_5
base_imbalance,real_true_label,True,,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,True,base_imbalance,1.0,1426,base_imbalance,3_5
normal_machining,wrong_label,False,soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,1426,base_imbalance,3_5
lead_screw_anomaly,wrong_label,False,soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,1426,base_imbalance,3_5
base_imbalance,real_true_label,True,,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,True,base_imbalance,1.0,1427,base_imbalance,3_5
normal_machining,wrong_label,False,soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,1427,base_imbalance,3_5
lead_screw_anomaly,wrong_label,False,soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,1427,base_imbalance,3_5
base_imbalance,real_true_label,True,,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,True,base_imbalance,1.0,1428,base_imbalance,3_5
normal_machining,wrong_label,False,soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,1428,base_imbalance,3_5
lead_screw_anomaly,wrong_label,False,soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,1428,base_imbalance,3_5
base_imbalance,real_true_label,True,,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,True,base_imbalance,1.0,1429,base_imbalance,3_5
normal_machining,wrong_label,False,soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,1429,base_imbalance,3_5
lead_screw_anomaly,wrong_label,False,soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,1429,base_imbalance,3_5
base_imbalance,real_true_label,True,,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,True,base_imbalance,1.0,1430,base_imbalance,3_5
normal_machining,wrong_label,False,soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,1430,base_imbalance,3_5
lead_screw_anomaly,wrong_label,False,soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,1430,base_imbalance,3_5
base_imbalance,real_true_label,True,,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,True,base_imbalance,1.0,1431,base_imbalance,3_5
normal_machining,wrong_label,False,stats_union|soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":false}",False,False,not_evaluated_after_hard_gate_failure,0.0,1431,base_imbalance,3_5
lead_screw_anomaly,wrong_label,False,soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,1431,base_imbalance,3_5
base_imbalance,real_true_label,True,,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,True,base_imbalance,1.0,1432,base_imbalance,3_5
normal_machining,wrong_label,False,stats_union|soft_spectrum,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":false,""stats_union"":false}",False,False,not_evaluated_after_hard_gate_failure,0.0,1432,base_imbalance,3_5
lead_screw_anomaly,wrong_label,False,soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,1432,base_imbalance,3_5
base_imbalance,real_true_label,False,psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,1433,base_imbalance,3_5
normal_machining,wrong_label,False,stats_union|soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":false}",False,False,not_evaluated_after_hard_gate_failure,0.0,1433,base_imbalance,3_5
lead_screw_anomaly,wrong_label,False,class_identity,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,False,base_imbalance,0.0,1433,base_imbalance,3_5
base_imbalance,real_true_label,False,psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,1434,base_imbalance,3_5
normal_machining,wrong_label,False,stats_union|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":true,""stats_union"":false}",False,False,not_evaluated_after_hard_gate_failure,0.0,1434,base_imbalance,3_5
lead_screw_anomaly,wrong_label,False,class_identity,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,False,base_imbalance,0.0,1434,base_imbalance,3_5
base_imbalance,real_true_label,False,psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,1435,base_imbalance,3_5
normal_machining,wrong_label,False,stats_union,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":false}",False,False,not_evaluated_after_hard_gate_failure,0.0,1435,base_imbalance,3_5
lead_screw_anomaly,wrong_label,False,class_identity,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,False,base_imbalance,0.0,1435,base_imbalance,3_5
base_imbalance,real_true_label,True,,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,True,base_imbalance,1.0,1436,base_imbalance,3_5
normal_machining,wrong_label,False,stats_union|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":true,""stats_union"":false}",False,False,not_evaluated_after_hard_gate_failure,0.0,1436,base_imbalance,3_5
lead_screw_anomaly,wrong_label,False,class_identity,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,False,base_imbalance,0.0,1436,base_imbalance,3_5
base_imbalance,real_true_label,True,,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,True,base_imbalance,1.0,1437,base_imbalance,3_5
normal_machining,wrong_label,False,stats_union|soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":false}",False,False,not_evaluated_after_hard_gate_failure,0.0,1437,base_imbalance,3_5
lead_screw_anomaly,wrong_label,False,class_identity,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,False,base_imbalance,0.0,1437,base_imbalance,3_5
base_imbalance,real_true_label,True,,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,True,base_imbalance,1.0,1438,base_imbalance,3_5
normal_machining,wrong_label,False,stats_union|soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":false}",False,False,not_evaluated_after_hard_gate_failure,0.0,1438,base_imbalance,3_5
lead_screw_anomaly,wrong_label,False,class_identity,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,False,base_imbalance,0.0,1438,base_imbalance,3_5
base_imbalance,real_true_label,True,,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,True,base_imbalance,1.0,1439,base_imbalance,3_5
normal_machining,wrong_label,False,stats_union|soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":false}",False,False,not_evaluated_after_hard_gate_failure,0.0,1439,base_imbalance,3_5
lead_screw_anomaly,wrong_label,False,class_identity,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,False,base_imbalance,0.0,1439,base_imbalance,3_5
base_imbalance,real_true_label,True,,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,True,base_imbalance,1.0,1440,base_imbalance,3_5
normal_machining,wrong_label,False,stats_union|soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":false}",False,False,not_evaluated_after_hard_gate_failure,0.0,1440,base_imbalance,3_5
lead_screw_anomaly,wrong_label,False,class_identity,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,False,base_imbalance,0.0,1440,base_imbalance,3_5
base_imbalance,real_true_label,True,,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,True,base_imbalance,1.0,1441,base_imbalance,3_5
normal_machining,wrong_label,False,stats_union|soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":false}",False,False,not_evaluated_after_hard_gate_failure,0.0,1441,base_imbalance,3_5
lead_screw_anomaly,wrong_label,False,soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,1441,base_imbalance,3_5
base_imbalance,real_true_label,True,,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,True,base_imbalance,1.0,1442,base_imbalance,3_5
normal_machining,wrong_label,False,stats_union|soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":false}",False,False,not_evaluated_after_hard_gate_failure,0.0,1442,base_imbalance,3_5
lead_screw_anomaly,wrong_label,False,soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,1442,base_imbalance,3_5
base_imbalance,real_true_label,True,,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,True,base_imbalance,1.0,1443,base_imbalance,3_5
normal_machining,wrong_label,False,stats_union|soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":false}",False,False,not_evaluated_after_hard_gate_failure,0.0,1443,base_imbalance,3_5
lead_screw_anomaly,wrong_label,False,soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,1443,base_imbalance,3_5
base_imbalance,real_true_label,True,,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,True,base_imbalance,1.0,1444,base_imbalance,3_5
normal_machining,wrong_label,False,soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,1444,base_imbalance,3_5
lead_screw_anomaly,wrong_label,False,soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,1444,base_imbalance,3_5
base_imbalance,real_true_label,True,,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,True,base_imbalance,1.0,1445,base_imbalance,3_5
normal_machining,wrong_label,False,soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,1445,base_imbalance,3_5
lead_screw_anomaly,wrong_label,False,soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,1445,base_imbalance,3_5
base_imbalance,real_true_label,True,,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,True,base_imbalance,1.0,1446,base_imbalance,3_5
normal_machining,wrong_label,False,soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,1446,base_imbalance,3_5
lead_screw_anomaly,wrong_label,False,soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,1446,base_imbalance,3_5
base_imbalance,real_true_label,True,,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,True,base_imbalance,1.0,1447,base_imbalance,3_5
normal_machining,wrong_label,False,soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,1447,base_imbalance,3_5
lead_screw_anomaly,wrong_label,False,soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,1447,base_imbalance,3_5
base_imbalance,real_true_label,True,,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,True,base_imbalance,1.0,1448,base_imbalance,3_5
normal_machining,wrong_label,False,psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,1448,base_imbalance,3_5
lead_screw_anomaly,wrong_label,False,psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,1448,base_imbalance,3_5
base_imbalance,real_true_label,True,,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,True,base_imbalance,1.0,1449,base_imbalance,3_5
normal_machining,wrong_label,False,psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,1449,base_imbalance,3_5
lead_screw_anomaly,wrong_label,False,soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,1449,base_imbalance,3_5
base_imbalance,real_true_label,True,,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,True,base_imbalance,1.0,1450,base_imbalance,3_5
normal_machining,wrong_label,False,soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,1450,base_imbalance,3_5
lead_screw_anomaly,wrong_label,False,soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,1450,base_imbalance,3_5
base_imbalance,real_true_label,True,,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,True,base_imbalance,1.0,1451,base_imbalance,3_5
normal_machining,wrong_label,False,soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,1451,base_imbalance,3_5
lead_screw_anomaly,wrong_label,False,soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,1451,base_imbalance,3_5
base_imbalance,real_true_label,True,,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,True,base_imbalance,1.0,1452,base_imbalance,3_5
normal_machining,wrong_label,False,psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,1452,base_imbalance,3_5
lead_screw_anomaly,wrong_label,False,soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,1452,base_imbalance,3_5
base_imbalance,real_true_label,True,,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,True,base_imbalance,1.0,1453,base_imbalance,3_5
normal_machining,wrong_label,False,psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,1453,base_imbalance,3_5
lead_screw_anomaly,wrong_label,False,psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,1453,base_imbalance,3_5
base_imbalance,real_true_label,True,,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,True,base_imbalance,1.0,1454,base_imbalance,3_5
normal_machining,wrong_label,False,psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,1454,base_imbalance,3_5
lead_screw_anomaly,wrong_label,False,psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,1454,base_imbalance,3_5
base_imbalance,real_true_label,True,,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,True,base_imbalance,1.0,1455,base_imbalance,3_5
normal_machining,wrong_label,False,psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,1455,base_imbalance,3_5
lead_screw_anomaly,wrong_label,False,soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,1455,base_imbalance,3_5
base_imbalance,real_true_label,True,,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,True,base_imbalance,1.0,1456,base_imbalance,3_5
normal_machining,wrong_label,False,soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,1456,base_imbalance,3_5
lead_screw_anomaly,wrong_label,False,soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,1456,base_imbalance,3_5
base_imbalance,real_true_label,True,,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,True,base_imbalance,1.0,1457,base_imbalance,3_5
normal_machining,wrong_label,False,soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,1457,base_imbalance,3_5
lead_screw_anomaly,wrong_label,False,soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,1457,base_imbalance,3_5
base_imbalance,real_true_label,True,,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,True,base_imbalance,1.0,1458,base_imbalance,3_5
normal_machining,wrong_label,False,soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,1458,base_imbalance,3_5
